seq,ax,ay,az,gx,gy,gz,label
5,-0.264404,-0.115234,1.326416,-12.229008,-101.625954,-9.312977,A
5,-0.230713,-0.114990,1.229492,-4.885496,-102.679390,-13.328244,A
5,-0.199463,-0.055664,1.172363,-8.015267,-108.809158,-19.847328,A
5,-0.181641,0.036621,1.064453,-16.206106,-112.007637,-24.358778,A
5,-0.145264,0.039307,0.906738,-18.167938,-114.030533,-25.259542,A
5,-0.106445,0.034180,0.800293,-12.717557,-113.992363,-22.748091,A
5,-0.041748,-0.025635,0.615967,-1.358779,-113.198471,-18.824427,A
5,0.000977,-0.064941,0.432373,11.007633,-101.450378,-20.000000,A
5,0.087891,0.051025,0.287109,3.916031,-89.633591,-24.297710,A
5,0.106689,0.014404,0.294922,-6.137404,-73.938934,-26.000000,A
5,0.145508,-0.005859,0.235840,-2.175573,-59.832062,-21.465649,A
5,0.191895,-0.074219,0.176025,4.496183,-48.656490,-18.503817,A
5,0.208008,-0.025879,0.170898,-3.969466,-35.183205,-19.893129,A
5,0.229492,-0.062500,0.163330,-16.450382,-26.000000,-21.412214,A
5,0.294189,-0.096680,0.129150,-14.343512,-13.687023,-20.664122,A
5,0.359375,-0.090576,0.103516,-5.671756,1.854962,-16.625954,A
5,0.395752,-0.077393,0.075195,-3.763359,23.396946,-18.343512,A
5,0.376465,-0.017578,0.162109,-12.526717,43.000000,-22.358778,A
5,0.345215,0.021240,0.275146,-21.633587,57.839695,-24.076336,A
5,0.293945,-0.063477,0.386475,-22.175573,71.030533,-22.702290,A
5,0.255371,-0.061035,0.448242,-15.557252,81.641220,-25.335878,A
5,0.173096,0.053223,0.501465,-17.351145,90.122139,-25.213741,A
5,0.111816,-0.078369,0.565430,-19.480917,101.847328,-26.206106,A
5,0.083984,-0.083740,0.692871,-6.946565,110.885498,-30.954199,A
5,0.034424,-0.066650,0.745850,5.335878,118.923668,-32.541985,A
5,-0.060303,0.015381,0.766113,12.312977,121.343513,-35.900764,A
5,-0.042969,0.145752,0.761230,7.358778,126.824425,-38.809162,A
5,-0.094971,0.115723,0.849854,-2.358779,139.381683,-36.145039,A
5,-0.201904,0.046631,1.047607,-7.389313,146.946564,-36.335876,A
5,-0.314209,-0.014893,1.330322,-10.045801,151.938934,-35.274811,A
5,-0.430420,0.053955,1.611084,-7.213740,132.885498,-43.000000,A
5,-0.517090,0.212402,1.783447,-21.480917,113.404579,-45.503819,A
5,-0.580322,0.263672,1.999939,-15.312977,81.045799,-30.587786,A
5,-0.592041,0.320801,1.999939,10.572519,58.488548,-18.969465,A
5,-0.648193,0.579590,1.999939,26.213741,28.702290,-4.435114,A
5,-0.665283,0.736084,1.999939,17.984734,-12.557252,9.786260,A
5,-0.580566,0.781982,1.962891,12.419847,-55.015266,31.641222,A
5,-0.448486,0.797363,1.588379,10.580153,-78.885498,52.290077,A
5,-0.362061,0.716553,1.345215,5.664122,-89.221375,76.923668,A
5,-0.267090,0.591553,1.114014,2.007634,-94.541985,89.389313,A
5,-0.205322,0.554443,0.900146,-12.000000,-98.145035,101.206108,A
5,-0.094971,0.366943,0.654053,-26.091602,-87.358780,114.541985,A
5,-0.069092,0.158691,0.629883,-28.816793,-69.137405,120.839691,A
5,-0.072998,0.004150,0.603027,-30.503817,-52.442749,120.755722,A
5,-0.068359,-0.122559,0.642090,-37.236641,-38.931297,112.412216,A
5,-0.062256,-0.244141,0.661621,-44.106869,-31.557251,104.679390,A
5,-0.046143,-0.459961,0.637695,-43.480915,-22.694656,96.809158,A
5,-0.040283,-0.599365,0.667969,-37.328243,-10.671756,79.526718,A
5,-0.075439,-0.674316,0.653564,-37.618320,0.206107,63.267174,A
5,-0.164795,-0.750732,0.760498,-37.427483,9.343512,44.687023,A
5,-0.215088,-0.830811,0.883057,-36.045803,10.992367,27.473282,A
5,-0.231201,-0.878906,0.957764,-29.274809,13.534351,8.938931,A
5,-0.257813,-0.842773,1.023193,-19.503817,9.641221,-6.106870,A
5,-0.238037,-0.929688,0.978516,-5.145038,7.778626,-23.244274,A
5,-0.231934,-0.838867,0.989990,6.320611,5.412214,-45.572517,A
5,-0.190674,-0.719971,0.945801,9.167939,1.656489,-64.793892,A
5,-0.162842,-0.654541,0.882813,20.091602,3.305344,-80.480919,A
5,-0.158936,-0.525635,0.862061,26.213741,9.213740,-93.259544,A
5,-0.161865,-0.422852,0.914551,32.167938,11.396947,-103.312981,A
5,-0.172607,-0.342285,0.936279,36.251907,12.671756,-114.854965,A
5,-0.196533,-0.110596,0.960693,34.885498,9.633588,-118.885498,A
5,-0.178955,-0.114990,0.973633,33.312977,6.694656,-117.763359,A
5,-0.152832,-0.047119,0.953857,39.022900,7.167939,-125.725189,A
5,-0.171143,0.250977,0.929443,39.389313,8.824428,-124.641220,A
5,-0.180420,0.394531,0.927979,38.694656,7.145038,-112.091606,A
5,-0.161377,0.529785,0.909912,36.687023,9.564885,-97.381676,A
5,-0.184082,0.561279,0.971680,25.152672,5.129771,-82.358780,A
5,-0.170166,0.592285,0.966553,12.732824,1.931298,-72.061066,A
6,-0.149658,0.107666,0.989502,-5.610687,8.007633,-1.358779,A
6,-0.144775,0.117432,0.996826,-7.465649,9.206107,-1.419847,A
6,-0.145020,0.113770,1.081543,-9.709924,10.274809,0.618321,A
6,-0.114258,0.139160,1.123047,-13.900764,11.007633,3.488550,A
6,-0.104248,0.073486,1.300293,-21.076336,18.435114,6.160306,A
6,-0.186768,0.043945,1.611084,-22.061069,14.358779,6.312977,A
6,-0.233643,0.051025,1.786865,-33.137405,-0.809160,6.236641,A
6,-0.264404,-0.018799,1.879395,-46.633587,-23.458015,0.984733,A
6,-0.277588,-0.047363,1.883301,-49.381680,-42.992367,-4.251908,A
6,-0.269531,-0.065674,1.791992,-49.183205,-59.992367,-10.358779,A
6,-0.232666,-0.017822,1.634033,-43.160305,-69.870232,-11.412213,A
6,-0.203613,-0.067383,1.403076,-14.557252,-64.748093,-5.305344,A
6,-0.213867,-0.059326,1.341797,4.664122,-59.671757,-7.435114,A
6,-0.247803,0.050293,1.374756,-1.610687,-78.786263,-10.053435,A
6,-0.214111,-0.010254,1.204102,-28.213741,-100.106873,-17.793894,A
6,-0.137939,-0.013672,1.053955,-31.801527,-101.603050,-21.908398,A
6,-0.189453,-0.042480,1.074951,-45.267174,-113.549622,-26.938931,A
6,-0.137207,-0.064209,0.905762,-41.076336,-118.549622,-35.595421,A
6,-0.136475,-0.073486,0.877197,-33.099236,-122.893127,-38.465649,A
6,-0.115967,-0.129639,0.670654,-21.877863,-127.946564,-42.549618,A
6,-0.091797,-0.035889,0.463867,-14.641221,-126.129768,-46.854961,A
6,-0.015869,-0.012695,0.220703,-12.312977,-118.832062,-46.549618,A
6,0.084717,-0.021240,0.032471,-11.358779,-96.984734,-47.694656,A
6,0.136719,-0.031982,-0.057129,-7.702290,-69.931297,-42.709923,A
6,0.160645,-0.146484,-0.074219,-0.709924,-41.954197,-40.961834,A
6,0.161865,0.016113,-0.041504,2.198473,-28.938931,-40.000000,A
6,0.195557,-0.036865,-0.113281,10.030535,-7.946565,-31.633587,A
6,0.244385,-0.072998,-0.074219,10.053435,12.480916,-25.282442,A
6,0.293213,-0.041260,-0.041992,1.244275,28.045801,-26.351145,A
6,0.326172,0.005859,-0.004883,-18.381680,49.908398,-27.320610,A
6,0.255615,-0.031738,0.159912,-27.274809,69.839691,-25.297710,A
6,0.178223,0.016846,0.288818,-30.030535,85.511452,-25.305344,A
6,0.155273,0.002441,0.398926,-32.786259,98.175575,-25.167938,A
6,0.088379,-0.089355,0.621094,-30.893129,105.190842,-24.595419,A
6,0.055420,-0.133545,0.678223,-27.412214,104.931297,-30.404581,A
6,0.074707,-0.116699,0.737793,-22.862595,106.106873,-34.007633,A
6,0.129639,-0.180420,0.789063,-10.732824,119.335876,-36.236641,A
6,0.027100,-0.172607,0.941162,6.541985,129.580154,-38.816795,A
6,-0.068848,-0.136475,1.059326,17.862595,125.877861,-41.580154,A
6,-0.072510,0.020996,1.117676,23.160305,128.473282,-48.755726,A
6,-0.165283,0.154297,1.267578,11.480916,131.984726,-47.862595,A
6,-0.286133,0.051025,1.533447,6.290076,122.633591,-49.709923,A
6,-0.329590,0.311523,1.702637,7.908397,106.671753,-51.809162,A
6,-0.354248,0.419678,1.831299,-4.519084,89.335876,-38.389313,A
6,-0.389404,0.428467,1.999939,7.328244,75.969467,-27.320610,A
6,-0.459717,0.654785,1.999939,17.671755,47.809162,-10.221375,A
6,-0.459229,0.752686,1.999939,16.236641,8.854961,14.839695,A
6,-0.488770,0.706055,1.999939,4.908397,-29.725191,26.648855,A
6,-0.449951,0.767822,1.890381,-3.580153,-66.534348,43.557251,A
6,-0.370850,0.674561,1.522949,-5.404580,-90.259544,66.488548,A
6,-0.288086,0.660400,1.218018,-5.793893,-97.480919,81.488548,A
6,-0.193359,0.636719,0.965088,-20.473282,-98.435112,100.557251,A
6,-0.129150,0.326172,0.844971,-35.366413,-92.152672,112.465652,A
6,-0.075684,0.138916,0.782227,-36.435116,-84.870232,117.473282,A
6,-0.026123,-0.071289,0.679199,-34.328243,-75.839691,120.404579,A
6,0.032715,-0.193604,0.578125,-35.465649,-60.587788,112.625954,A
6,0.063965,-0.372314,0.567139,-37.511452,-43.381680,101.832062,A
6,0.096436,-0.545654,0.548096,-30.679390,-26.183207,89.984734,A
6,0.103271,-0.622559,0.578369,-24.961832,-12.244275,73.854965,A
6,0.041260,-0.691650,0.674805,-28.427481,-0.656489,57.755726,A
6,-0.019775,-0.775879,0.708496,-28.160305,4.305344,36.229008,A
6,-0.103760,-0.704834,0.782471,-29.992367,13.381680,18.015266,A
6,-0.198975,-0.740234,0.924316,-25.328245,14.076336,7.190840,A
6,-0.240234,-0.745361,0.950928,-15.053435,12.625955,-3.267176,A
6,-0.255615,-0.792725,0.986816,-10.618320,11.854961,-17.809160,A
6,-0.245361,-0.747070,0.999023,-5.832061,8.022901,-32.809162,A
6,-0.224609,-0.731445,1.020752,-0.511450,3.870229,-46.099236,A
6,-0.177979,-0.699463,0.951660,7.267176,2.335878,-58.221375,A
6,-0.131104,-0.626709,0.931152,6.755725,3.152672,-73.671753,A
6,-0.086670,-0.530518,0.883545,7.458015,6.748092,-85.587784,A
6,-0.090820,-0.410156,0.911377,10.282443,14.526717,-93.984734,A
6,-0.092285,-0.327881,0.948975,12.358779,14.335877,-100.641220,A
6,-0.071045,-0.273682,0.970459,12.977099,14.229008,-107.725189,A
6,-0.071289,-0.131836,1.019775,14.763359,11.000000,-113.465652,A
6,-0.085205,-0.013428,0.997803,18.183207,8.969465,-114.206108,A
6,-0.077881,0.166992,0.969238,22.458015,7.969466,-112.404579,A
6,-0.050293,0.302734,0.931152,19.992367,8.305344,-105.442749,A
6,-0.057373,0.401611,0.949463,16.190840,8.679389,-93.488548,A
6,-0.060791,0.457275,0.966797,14.603053,5.061069,-82.022903,A
6,-0.024658,0.495605,0.923096,8.854961,4.877862,-69.923668,A
6,0.007568,0.464600,0.912354,-2.885496,6.832061,-56.618320,A
6,0.032227,0.387207,0.943848,-1.786260,8.114504,-47.389313,A
6,0.022461,0.390625,0.965332,2.671756,8.526717,-35.122139,A
6,0.007568,0.310547,0.975830,2.702290,10.404580,-25.221375,A
6,-0.000977,0.278809,1.021973,4.198473,7.076336,-18.694656,A
6,0.003418,0.263428,1.032715,0.664122,2.236641,-13.297709,A
6,0.055420,0.192383,0.972412,-4.641222,1.122137,-8.122137,A
6,0.053223,0.108887,0.968750,-2.015267,5.206107,-4.244275,A
7,-0.052979,0.052734,1.074219,-10.931297,6.625954,0.938931,A
7,-0.021484,0.114258,1.077393,-14.251908,9.549619,3.824427,A
7,-0.019531,0.058838,1.187256,-20.625954,13.274809,9.664123,A
7,-0.055176,-0.038818,1.370605,-26.122137,12.458015,8.358779,A
7,-0.111084,-0.018311,1.515137,-35.320610,0.572519,3.687023,A
7,-0.128174,-0.050781,1.553711,-40.053436,-14.694656,2.022901,A
7,-0.137939,-0.092041,1.556396,-38.763359,-26.824427,0.503817,A
7,-0.163330,-0.117920,1.571777,-31.671755,-41.801525,-1.465649,A
7,-0.154541,-0.087158,1.472900,-27.931297,-56.603054,-4.236641,A
7,-0.134521,-0.065918,1.373535,-31.809160,-69.854965,-7.961832,A
7,-0.088623,-0.079590,1.291016,-33.923664,-78.122139,-10.549619,A
7,-0.033447,-0.093262,1.186768,-34.083969,-82.755722,-9.541985,A
7,0.020752,-0.225342,1.106934,-33.587788,-83.076332,-14.572519,A
7,0.051025,-0.207764,1.026123,-33.145039,-83.687019,-22.580153,A
7,0.062500,-0.151367,0.917236,-36.870228,-85.045799,-25.877863,A
7,0.095215,-0.228027,0.763184,-36.343510,-82.725189,-23.152672,A
7,0.096436,-0.292725,0.753906,-23.312977,-72.664124,-36.770992,A
7,0.097412,-0.161621,0.762207,-12.404580,-68.541985,-36.488548,A
7,0.091553,-0.182373,0.711670,-13.061069,-67.709923,-42.541985,A
7,0.089355,-0.094971,0.690430,-11.541985,-68.633591,-43.717556,A
7,0.147705,-0.061279,0.531006,-4.557252,-64.305344,-38.717556,A
7,0.182617,-0.031738,0.482178,-5.198473,-53.625954,-37.412212,A
7,0.197754,-0.053223,0.456787,-7.190840,-43.946564,-31.946566,A
7,0.167969,-0.125732,0.464600,-4.412214,-34.358780,-32.083969,A
7,0.202148,-0.061279,0.447754,-0.297710,-38.267174,-30.358778,A
7,0.288818,-0.004395,0.214355,-3.816794,-30.717558,-25.129770,A
7,0.329346,-0.102295,0.110352,-4.916030,-8.083969,-22.755726,A
7,0.348389,-0.078857,0.108643,2.328244,17.595419,-22.458015,A
7,0.377686,-0.077148,0.148682,5.358778,38.748093,-19.106871,A
7,0.329834,-0.049805,0.257568,1.961832,55.580154,-20.183207,A
7,0.276611,-0.049805,0.320801,-11.923664,68.488548,-19.198473,A
7,0.260986,-0.090576,0.434326,-17.251909,80.221375,-20.641222,A
7,0.223877,-0.118164,0.597168,-5.564886,88.045799,-16.145039,A
7,0.145264,-0.149658,0.634033,-0.885496,92.549622,-17.183207,A
7,0.151123,-0.187012,0.694824,-0.015267,97.534348,-24.053434,A
7,0.160156,-0.002930,0.729248,1.198473,107.488548,-29.793894,A
7,0.028320,-0.014648,0.814697,-10.496183,112.312981,-25.618320,A
7,-0.017090,-0.224854,0.937256,0.664122,113.160309,-25.473282,A
7,-0.054932,-0.052490,0.986572,18.603054,116.427483,-32.557251,A
7,-0.111572,0.280029,0.902832,-4.030534,110.870232,-39.473282,A
7,-0.055908,0.075684,0.885986,-52.000000,118.374046,-32.992367,A
7,-0.135498,-0.239258,1.233887,-40.984734,136.160309,-32.984734,A
7,-0.182129,-0.063721,1.542969,-21.862595,132.580154,-34.374046,A
7,-0.383301,-0.024414,1.999939,-31.603054,114.572517,-31.282442,A
7,-0.523926,0.058594,1.999939,-24.190840,66.328247,-30.519083,A
7,-0.542480,0.310547,1.999939,-3.000000,29.458015,-19.526718,A
7,-0.565186,0.476074,1.999939,24.587786,4.603054,3.389313,A
7,-0.570313,0.635986,1.999939,39.847328,-24.122137,29.610687,A
7,-0.500732,0.732178,1.999939,33.610687,-61.129772,50.977100,A
7,-0.396484,0.654541,1.667236,15.900764,-89.809158,67.694656,A
7,-0.294189,0.497070,1.338135,15.305344,-104.870232,85.473282,A
7,-0.175781,0.457764,0.967285,15.580153,-108.832062,97.862595,A
7,-0.058838,0.376221,0.716064,4.053435,-100.969467,111.648857,A
7,0.028320,0.119873,0.564209,-2.473282,-86.290077,120.511452,A
7,0.111084,-0.125488,0.426025,-5.938931,-63.770992,119.175575,A
7,0.104736,-0.256592,0.474609,-8.595420,-39.916031,109.908394,A
7,0.082764,-0.355225,0.524658,-17.450382,-29.511450,98.923668,A
7,0.104736,-0.490723,0.512939,-21.839695,-19.870230,84.580154,A
7,0.091064,-0.538574,0.495361,-24.954199,-8.435115,69.152672,A
7,0.028076,-0.556885,0.618408,-29.236641,10.938931,50.099236,A
7,-0.088867,-0.493652,0.805908,-32.633587,13.969465,40.366413,A
7,-0.144531,-0.510010,0.853271,-28.206106,11.908397,32.877861,A
7,-0.157471,-0.532227,0.868896,-24.755726,7.526718,27.717558,A
7,-0.154541,-0.650146,0.906494,-22.129770,17.160305,18.610687,A
7,-0.200195,-0.782959,1.072021,-10.946565,16.534351,7.351145,A
7,-0.201172,-0.816406,1.088623,5.106870,8.389313,-8.022901,A
7,-0.197998,-0.682617,1.076416,5.320611,3.229008,-25.480917,A
7,-0.141357,-0.639160,1.006348,2.412214,-3.145038,-38.419846,A
7,-0.078125,-0.583008,0.920410,3.198473,-2.374046,-50.938931,A
7,-0.051758,-0.504883,0.884521,4.816794,3.641221,-62.488548,A
7,-0.068848,-0.361328,0.887939,7.778626,11.076336,-70.870232,A
7,-0.089844,-0.230225,0.950195,12.480916,14.694656,-74.022903,A
7,-0.100830,-0.177734,0.983398,11.809160,12.748092,-73.137405,A
7,-0.077637,-0.140381,0.985596,3.190840,10.190840,-78.076332,A
7,-0.067627,-0.101318,1.001221,1.282443,10.793893,-80.938934,A
7,-0.077148,-0.037109,1.035400,6.541985,10.839695,-79.015266,A
7,-0.074219,-0.007324,1.064697,9.442748,8.587787,-75.389313,A
7,-0.038574,0.019287,1.055176,7.389313,5.152672,-76.068703,A
7,-0.056641,0.021729,1.086182,10.816793,4.694656,-74.473282,A
7,-0.093994,0.084473,1.106201,18.992367,-0.618321,-70.496185,A
7,-0.076416,0.081055,1.089600,20.137405,-5.648855,-64.480919,A
7,-0.030273,0.070068,1.055420,16.351145,-13.274809,-62.580154,A
7,0.035400,0.043701,0.955078,13.450381,-14.190840,-62.603054,A
7,0.061523,0.129639,0.880127,16.030535,-9.091603,-61.129772,A
7,0.077881,0.276123,0.838623,14.755725,-2.320611,-56.992367,A
7,0.084961,0.339111,0.851318,9.992367,2.984733,-46.473282,A
7,0.072510,0.327148,0.890625,6.244275,5.679389,-36.763359,A
7,0.039795,0.356201,0.920654,-0.412214,7.343512,-32.083969,A
8,-0.163574,0.053711,0.914307,-0.832061,6.549618,-1.541985,A
8,-0.162109,0.079590,0.903076,-0.358779,8.832061,0.053435,A
8,-0.165527,0.055664,0.940186,-0.809160,13.671756,-1.015267,A
8,-0.173096,0.060303,1.006104,-1.702290,17.458015,-0.900763,A
8,-0.190430,0.079346,1.126221,-5.862596,19.068703,0.580153,A
8,-0.205078,0.019043,1.279785,-9.412213,16.526718,4.595420,A
8,-0.248779,-0.080322,1.466064,-11.480916,12.916031,2.580153,A
8,-0.330811,-0.006836,1.631104,-21.969465,2.083969,-1.458015,A
8,-0.380615,-0.102539,1.765869,-35.641220,-14.900764,-7.381680,A
8,-0.422852,-0.096924,1.834473,-40.862595,-35.083969,-12.961832,A
8,-0.406250,-0.090332,1.732178,-39.206108,-56.992367,-15.732824,A
8,-0.382813,-0.057861,1.643799,-39.526718,-69.938934,-15.259542,A
8,-0.376709,-0.096680,1.618896,-37.763359,-84.923668,-17.587786,A
8,-0.353027,-0.060303,1.510986,-42.519085,-100.740456,-25.442749,A
8,-0.310791,-0.025146,1.360107,-49.083969,-112.389313,-27.679390,A
8,-0.273193,-0.072754,1.242676,-42.175571,-122.053436,-32.122139,A
8,-0.216797,-0.025391,1.059326,-24.366413,-126.702293,-27.381680,A
8,-0.155273,-0.044678,0.914307,-11.297709,-126.206108,-26.511450,A
8,-0.088379,0.020996,0.734375,-11.465649,-118.435112,-22.526718,A
8,-0.017334,-0.075684,0.636963,-17.122137,-111.763359,-25.893129,A
8,0.009033,-0.068848,0.519043,-12.702291,-102.656487,-28.984734,A
8,0.058105,-0.056885,0.427246,-2.656489,-86.290077,-25.778625,A
8,0.117920,-0.093018,0.402588,3.488550,-68.488548,-25.488550,A
8,0.154297,-0.041748,0.380615,6.549618,-58.083969,-24.885496,A
8,0.160645,-0.049561,0.414307,2.801527,-48.129772,-24.099237,A
8,0.167725,-0.033691,0.428223,-7.595420,-43.755726,-25.320610,A
8,0.189697,-0.010742,0.360596,-19.236641,-41.167938,-23.488550,A
8,0.225342,-0.088623,0.268066,-23.343512,-30.854961,-20.770992,A
8,0.261719,-0.085205,0.224365,-16.351145,-20.671755,-18.183207,A
8,0.319824,-0.112793,0.194824,-4.564886,-3.480916,-14.458015,A
8,0.354004,-0.128906,0.233887,5.106870,12.282443,-12.000000,A
8,0.392334,-0.070801,0.255615,7.625954,25.549618,-11.656488,A
8,0.374023,-0.027100,0.300049,-3.045802,36.603054,-16.213741,A
8,0.303467,-0.102539,0.409912,-11.572519,45.541985,-15.389313,A
8,0.285156,-0.167969,0.463135,-6.427481,56.343510,-17.442749,A
8,0.250244,-0.140869,0.508057,1.595420,65.610687,-18.679390,A
8,0.149902,-0.178711,0.553467,10.664123,72.282440,-18.167938,A
8,0.101563,-0.259277,0.567139,25.007633,77.404579,-25.351145,A
8,0.170898,-0.166260,0.552490,46.595421,84.297707,-33.809162,A
8,0.238525,-0.059326,0.459473,45.992367,99.267174,-40.969467,A
8,0.132813,0.008789,0.567139,26.778625,123.229004,-51.656490,A
8,0.055908,-0.037354,0.729492,26.244274,134.290070,-53.290077,A
8,-0.003174,-0.008545,0.846680,31.145039,151.564880,-56.389313,A
8,-0.197998,0.061279,1.212158,23.832062,145.732819,-60.221375,A
8,-0.237793,0.034912,1.275391,12.221375,129.305344,-64.694656,A
8,-0.304932,0.064453,1.375000,5.824428,122.503815,-69.549622,A
8,-0.366943,0.166992,1.378174,5.167939,121.954201,-70.091606,A
8,-0.533203,0.369873,1.667236,5.282443,122.526718,-67.778625,A
8,-0.749512,0.691650,1.999939,18.549618,98.572517,-38.412212,A
8,-0.863037,0.728271,1.999939,42.938931,58.519085,-3.961832,A
8,-0.815918,0.866455,1.999939,46.511452,3.610687,11.282443,A
8,-0.684326,0.927246,1.999939,37.282444,-49.595421,27.442749,A
8,-0.534424,0.908936,1.843994,32.732826,-85.503815,44.435116,A
8,-0.418457,0.980713,1.529297,18.022902,-98.687019,60.679390,A
8,-0.314697,0.963867,1.303467,-4.007634,-112.519081,85.450378,A
8,-0.184570,0.717773,1.064453,-21.908398,-118.977097,102.442749,A
8,-0.087402,0.570068,0.880859,-31.992367,-118.625954,108.221375,A
8,-0.000244,0.454346,0.681885,-41.549618,-111.038170,113.656487,A
8,0.075195,0.342285,0.524658,-48.946564,-96.503815,119.038170,A
8,0.126953,0.136230,0.438232,-52.465649,-75.511452,117.977097,A
8,0.165527,0.017090,0.426025,-52.625954,-52.603054,111.603050,A
8,0.204590,-0.094238,0.352295,-54.977100,-30.938931,104.503815,A
8,0.206055,-0.241455,0.360596,-63.816795,-7.236641,95.259544,A
8,0.136963,-0.479248,0.500977,-66.618324,5.114504,82.015266,A
8,0.098633,-0.616699,0.564453,-57.694656,16.832062,65.870232,A
8,0.030029,-0.608154,0.629639,-50.656490,31.435114,46.251907,A
8,-0.105225,-0.560791,0.756348,-47.557251,38.511452,33.099236,A
8,-0.215332,-0.539307,0.931396,-44.206108,36.610687,22.122137,A
8,-0.245605,-0.580078,0.954834,-35.572517,32.099236,16.572519,A
8,-0.280762,-0.648926,1.033447,-27.839695,31.183207,8.297709,A
8,-0.283936,-0.711182,1.058838,-20.946566,28.511450,-2.580153,A
8,-0.282715,-0.676514,1.108154,-9.572519,18.519083,-14.580153,A
8,-0.248535,-0.628906,1.062500,-5.587786,5.900764,-23.519083,A
8,-0.176025,-0.654541,0.998291,0.328244,1.358779,-34.381680,A
8,-0.098877,-0.631104,0.897705,8.473283,3.374046,-43.809162,A
8,-0.066895,-0.619141,0.889160,11.564885,13.488549,-57.145039,A
8,-0.070068,-0.536377,0.938477,5.534351,17.053434,-77.633591,A
8,-0.127441,-0.424561,1.046143,18.633587,16.770992,-86.068703,A
8,-0.116211,-0.310059,0.977783,1.702290,13.786260,-86.709923,A
8,-0.116943,-0.035645,1.000000,0.656489,11.213740,-93.145035,A
